anno,numero,premio,tipo
2015,72653,1000,normal
2015,72765,1000,normal
2015,72878,1000,normal
2015,72901,1000,normal
2015,72910,1000,normal
2015,72947,1000,normal
2015,73005,1000,normal
2015,73025,1000,normal
2015,73092,1000,normal
2015,73110,1000,normal
2015,73139,1000,normal
2015,73189,1000,normal
2015,73221,1000,normal
2015,73244,1000,normal
2015,73285,1000,normal
2015,73316,1000,normal
2015,73402,1000,normal
2015,73451,1000,normal
2015,73497,1000,normal
2015,73529,1000,normal
2015,73547,1000,normal
2015,73583,1000,normal
2015,73623,1000,normal
2015,73658,1000,normal
2015,73673,1000,normal
2015,73718,1000,normal
2015,73761,1000,normal
2015,73828,1000,normal
2015,73867,60000,especial
2015,73911,1000,normal
2015,73927,1000,normal
2015,73966,1000,normal
2015,74009,1000,normal
2015,74038,1000,normal
2015,74095,1000,normal
2015,74113,1000,normal
2015,74190,1000,normal
2015,74256,1000,normal
2015,74271,1000,normal
2015,74291,1000,normal
2015,74311,1000,normal
2015,74471,1000,normal
2015,74542,1000,normal
2015,74556,1000,normal
2015,74586,1000,normal
2015,74696,1000,normal
2015,74725,1000,normal
2015,74740,1000,normal
2015,74780,1000,normal
2015,74823,1000,normal
2015,74866,1000,normal
2015,74878,1000,normal
2015,74881,1000,normal
2015,75043,1000,normal
2015,75071,1000,normal
2015,75179,1000,normal
2015,75194,1000,normal
2015,75228,1000,normal
2015,75251,1000,normal
2015,75252,1000,normal
2015,75279,1000,normal
2015,75374,1000,normal
2015,75472,1000,normal
2015,75518,1000,normal
2015,75559,1000,normal
2015,75634,1000,normal
2015,75656,1000,normal
2015,75756,1000,normal
2015,75783,1000,normal
2015,75910,1000,normal
2015,75943,1000,normal
2015,75953,1000,normal
2015,76008,1000,normal
2015,76032,1000,normal
2015,76088,1000,normal
2015,76102,1000,normal
2015,76173,1000,normal
2015,76195,1000,normal
2015,76212,1000,normal
2015,76274,1000,normal
2015,76336,1000,normal
2015,76511,1000,normal
2015,76535,1000,normal
2015,76538,1000,normal
2015,76549,1000,normal
2015,76682,1000,normal
2015,76699,1000,normal
2015,76788,1000,normal
2015,76803,1000,normal
2015,76817,1000,normal
2015,76883,1000,normal
2015,76988,1000,normal
2015,76991,1000,normal
2015,77029,1000,normal
2015,77049,1000,normal
2015,77050,1000,normal
2015,77078,1000,normal
2015,77079,1000,normal
2015,77155,1000,normal
2015,77160,1000,normal
2015,77175,1000,normal
2015,77224,1000,normal
2015,77315,1000,normal
2015,77370,1000,normal
2015,77410,1000,normal
2015,77447,1000,normal
2015,77452,1000,normal
2015,77466,1000,normal
2015,77659,1000,normal
2015,77729,1000,normal
2015,77815,1000,normal
2015,77816,1000,normal
2015,77832,1000,normal
2015,77876,1000,normal
2015,77958,1000,normal
2015,78255,1000,normal
2015,78264,1000,normal
2015,78420,1000,normal
2015,78434,1000,normal
2015,78462,1000,normal
2015,78503,1000,normal
2015,78521,1000,normal
2015,78607,1000,normal
2015,78670,1000,normal
2015,78678,1000,normal
2015,78699,1000,normal
2015,78754,1000,normal
2015,78769,1000,normal
2015,78823,1000,normal
2015,78885,1000,normal
2015,78905,1000,normal
2015,78906,1000,normal
2015,78934,1000,normal
2015,78976,1000,normal
2015,78994,1000,normal
2015,79042,1000,normal
2015,79058,1000,normal
2015,79106,1000,normal
2015,79140,4000000,especial
2015,79214,1000,normal
2015,79222,1000,normal
2015,79249,1000,normal
2015,79291,1000,normal
2015,79293,1000,normal
2015,79360,1000,normal
2015,79361,1000,normal
2015,79395,1000,normal
2015,79519,1000,normal
2015,79540,1000,normal
2015,79582,1000,normal
2015,79611,1000,normal
2015,79625,1000,normal
2015,79691,1000,normal
2015,79721,1000,normal
2015,79783,1000,normal
2015,79858,1000,normal
2015,79875,1000,normal
2015,79882,1000,normal
2015,80031,1000,normal
2015,80160,1000,normal
2015,80281,1000,normal
2015,80344,1000,normal
2015,80476,1000,normal
2015,80659,1000,normal
2015,80744,1000,normal
2015,80765,1000,normal
2015,80896,1000,normal
2015,80923,1000,normal
2015,80980,1000,normal
2015,80993,1000,normal
2015,81003,1000,normal
2015,81065,1000,normal
2015,81090,1000,normal
2015,81100,1000,normal
2015,81151,1000,normal
2015,81160,1000,normal
2015,81252,1000,normal
2015,81355,1000,normal
2015,81369,1000,normal
2015,81388,1000,normal
2015,81506,1000,normal
2015,81597,1000,normal
2015,81668,1000,normal
2015,81776,1000,normal
2015,81800,1000,normal
2015,81822,1000,normal
2015,81824,1000,normal
2015,81829,1000,normal
2015,81861,1000,normal
2015,81876,1000,normal
2015,81894,1000,normal
2015,81966,1000,normal
2015,81994,1000,normal
2015,82239,1000,normal
2015,82435,1000,normal
2015,82473,1000,normal
2015,82563,1000,normal
2015,82654,1000,normal
2015,82761,1000,normal
2015,82837,1000,normal
2015,82909,1000,normal
2015,82923,1000,normal
2015,82964,1000,normal
2015,83021,1000,normal
2015,83058,1000,normal
2015,83070,1000,normal
2015,83169,1000,normal
2015,83199,1000,normal
2015,83250,1000,normal
2015,83284,1000,normal
2015,83382,1000,normal
2015,83503,1000,normal
2015,83535,1000,normal
2015,83612,1000,normal
2015,83674,1000,normal
2015,83681,1000,normal
2015,83695,1000,normal
2015,83808,1000,normal
2015,83845,1000,normal
2015,84096,1000,normal
2015,84310,1000,normal
2015,84359,1000,normal
2015,84380,1000,normal
2015,84527,1000,normal
2015,84538,1000,normal
2015,84571,1000,normal
2015,84580,1000,normal
2015,84667,1000,normal
2015,84782,1000,normal
2015,84794,1000,normal
2015,84827,1000,normal
2015,84877,1000,normal
2015,84923,1000,normal
2015,85060,1000,normal
2015,85080,1000,normal
2015,85185,1000,normal
2015,85188,1000,normal
2015,85266,1000,normal
2015,85277,1000,normal
2015,85308,1000,normal
2015,85310,1000,normal
2015,85327,1000,normal
2015,85524,1000,normal
2015,85545,1000,normal
2015,85600,1000,normal
2015,85618,1000,normal
2015,85636,1000,normal
2015,85650,1000,normal
2015,85653,1000,normal
2015,85662,1000,normal
2015,85732,1000,normal
2015,85739,1000,normal
2015,85747,1000,normal
2015,85902,1000,normal
2015,85926,1000,normal
2015,85954,1000,normal
2015,85995,1000,normal
2015,86018,1000,normal
2015,86039,1000,normal
2015,86207,1000,normal
2015,86226,1000,normal
2015,86228,1000,normal
2015,86278,1000,normal
2015,86305,1000,normal
2015,86332,1000,normal
2015,86526,1000,normal
2015,86639,1000,normal
2015,86662,1000,normal
2015,86713,1000,normal
2015,86824,1000,normal
2015,86825,1000,normal
2015,86932,1000,normal
2015,86993,1000,normal
2015,87007,1000,normal
2015,87056,1000,normal
2015,87157,1000,normal
2015,87227,1000,normal
2015,87299,1000,normal
2015,87342,1000,normal
2015,87413,1000,normal
2015,87536,1000,normal
2015,87619,1000,normal
2015,87638,1000,normal
2015,87691,1000,normal
2015,87710,1000,normal
2015,87716,1000,normal
2015,87726,1000,normal
2015,87730,1000,normal
2015,87754,1000,normal
2015,87803,1000,normal
2015,87981,1000,normal
2015,87995,1000,normal
2015,88045,1000,normal
2015,88168,1000,normal
2015,88204,1000,normal
2015,88210,1000,normal
2015,88243,1000,normal
2015,88269,1000,normal
2015,88351,1000,normal
2015,88387,1000,normal
2015,88400,1000,normal
2015,88402,1000,normal
2015,88443,1000,normal
2015,88488,1000,normal
2015,88561,1000,normal
2015,88572,1000,normal
2015,88585,1000,normal
2015,88590,1000,normal
2015,88618,1000,normal
2015,88632,1000,normal
2015,88766,1000,normal
2015,88774,1000,normal
2015,88829,1000,normal
2015,88842,1000,normal
2015,88852,1000,normal
2015,88872,1000,normal
2015,88899,1000,normal
2015,88979,1000,normal
2015,89023,60000,especial
2015,89118,1000,normal
2015,89243,1000,normal
2015,89296,1000,normal
2015,89333,1000,normal
2015,89342,1000,normal
2015,89417,1000,normal
2015,89441,1000,normal
2015,89451,1000,normal
2015,89556,1000,normal
2015,89584,1000,normal
2015,89657,1000,normal
2015,89676,1000,normal
2015,89720,1000,normal
2015,89730,1000,normal
2015,89841,1000,normal
2015,89855,1000,normal
2015,89959,1000,normal
2015,90027,1000,normal
2015,90082,1000,normal
2015,90089,1000,normal
2015,90093,1000,normal
2015,90129,1000,normal
2015,90159,1000,normal
2015,90214,1000,normal
2015,90236,1000,normal
2015,90293,1000,normal
2015,90326,1000,normal
2015,90334,1000,normal
2015,90388,1000,normal
2015,90520,1000,normal
2015,90658,1000,normal
2015,90699,1000,normal
2015,90758,1000,normal
2015,90827,1000,normal
2015,90894,1000,normal
2015,90909,1000,normal
2015,91273,1000,normal
2015,91300,1000,normal
2015,91333,1000,normal
2015,91336,1000,normal
2015,91384,1000,normal
2015,91401,1000,normal
2015,91409,1000,normal
2015,91464,1000,normal
2015,91466,1000,normal
2015,91492,1000,normal
2015,91533,1000,normal
2015,91561,1000,normal
2015,91733,1000,normal
2015,91808,1000,normal
2015,91870,1000,normal
2015,91911,1000,normal
2015,91952,1000,normal
2015,92111,1000,normal
2015,92180,1000,normal
2015,92186,1000,normal
2015,92257,1000,normal
2015,92303,1000,normal
2015,92356,1000,normal
2015,92387,1000,normal
2015,92457,1000,normal
2015,92525,1000,normal
2015,92552,1000,normal
2015,92577,1000,normal
2015,92606,1000,normal
2015,92785,1000,normal
2015,92811,1000,normal
2015,92930,1000,normal
2015,92941,1000,normal
2015,92954,1000,normal
2015,93038,1000,normal
2015,93092,1000,normal
2015,93198,1000,normal
2015,93223,1000,normal
2015,93372,1000,normal
2015,93415,1000,normal
2015,93466,1000,normal
2015,93539,1000,normal
2015,93574,1000,normal
2015,93583,1000,normal
2015,93734,1000,normal
2015,93769,1000,normal
2015,93815,1000,normal
2015,93820,1000,normal
2015,93912,1000,normal
2015,93936,1000,normal
2015,94093,1000,normal
2015,94240,1000,normal
2015,94375,1000,normal
2015,94379,1000,normal
2015,94382,1000,normal
2015,94383,1000,normal
2015,94441,1000,normal
2015,94594,1000,normal
2015,94616,1000,normal
2015,94672,1000,normal
2015,94688,1000,normal
2015,94727,1000,normal
2015,94738,1000,normal
2015,94762,1000,normal
2015,94803,1000,normal
2015,94810,1000,normal
2015,94867,1000,normal
2015,94873,1000,normal
2015,94917,1000,normal
2015,94924,1000,normal
2015,94949,1000,normal
2015,94995,1000,normal
2015,95085,1000,normal
2015,95134,1000,normal
2015,95215,1000,normal
2015,95216,1000,normal
2015,95324,1000,normal
2015,95356,1000,normal
2015,95358,1000,normal
2015,95517,1000,normal
2015,95533,1000,normal
2015,95539,1000,normal
2015,95581,1000,normal
2015,95692,1000,normal
2015,95748,1000,normal
2015,95781,1000,normal
2015,95802,1000,normal
2015,95825,1000,normal
2015,95923,1000,normal
2015,96186,1000,normal
2015,96196,1000,normal
2015,96233,1000,normal
2015,96308,1000,normal
2015,96350,1000,normal
2015,96415,1000,normal
2015,96515,1000,normal
2015,96571,1000,normal
2015,96623,1000,normal
2015,96655,1000,normal
2015,96676,1000,normal
2015,96782,1000,normal
2015,96829,1000,normal
2015,96836,1000,normal
2015,96958,1000,normal
2015,97018,1000,normal
2015,97116,1000,normal
2015,97130,1000,normal
2015,97153,1000,normal
2015,97205,1000,normal
2015,97222,1000,normal
2015,97294,1000,normal
2015,97302,1000,normal
2015,97336,1000,normal
2015,97396,1000,normal
2015,97456,1000,normal
2015,97459,1000,normal
2015,97640,1000,normal
2015,97737,1000,normal
2015,97875,1000,normal
2015,97896,1000,normal
2015,97915,1000,normal
2015,97922,1000,normal
2015,98061,1000,normal
2015,98066,1000,normal
2015,98101,1000,normal
2015,98141,1000,normal
2015,98175,1000,normal
2015,98178,1000,normal
2015,98343,1000,normal
2015,98350,1000,normal
2015,98453,1000,normal
2015,98547,1000,normal
2015,98614,1000,normal
2015,98647,1000,normal
2015,98659,1000,normal
2015,98684,1000,normal
2015,98716,1000,normal
2015,98759,1000,normal
2015,99072,1000,normal
2015,99099,1000,normal
2015,99142,1000,normal
2015,99170,1000,normal
2015,99244,1000,normal
2015,99278,1000,normal
2015,99295,1000,normal
2015,99300,1000,normal
2015,99311,1000,normal
2015,99348,1000,normal
2015,99390,1000,normal
2015,99475,1000,normal
2015,99533,1000,normal
2015,99573,1000,normal
2015,99653,1000,normal
2015,99835,1000,normal
2015,99848,1000,normal
2015,99853,1000,normal
2015,99872,1000,normal
2015,99875,1000,normal
2015,99920,1000,normal
2016,51,1000,normal
2016,318,1000,normal
2016,357,1000,normal
2016,417,1000,normal
2016,432,1000,normal
2016,455,1000,normal
2016,605,1000,normal
2016,643,1000,normal
2016,673,1000,normal
2016,706,1000,normal
2016,711,1000,normal
2016,790,1000,normal
2016,972,1000,normal
2016,1002,1000,normal
2016,1014,1000,normal
2016,1216,1000,normal
2016,1263,1000,normal
2016,1283,1000,normal
2016,1293,1000,normal
2016,1367,1000,normal
2016,1451,1000,normal
2016,1615,1000,normal
2016,1669,1000,normal
2016,1738,1000,normal
2016,1802,1000,normal
2016,1874,1000,normal
2016,1970,1000,normal
2016,1975,1000,normal
2016,2020,1000,normal
2016,2021,1000,normal
2016,2024,1000,normal
2016,2184,1000,normal
2016,2221,1000,normal
2016,2256,1000,normal
2016,2271,1000,normal
2016,2299,1000,normal
2016,2395,1000,normal
2016,2435,1000,normal
2016,2496,1000,normal
2016,2502,1000,normal
2016,2505,1000,normal
2016,2513,1000,normal
2016,2552,1000,normal
2016,2563,1000,normal
2016,2630,1000,normal
2016,2652,1000,normal
2016,2669,1000,normal
2016,2735,1000,normal
2016,2857,1000,normal
2016,2944,1000,normal
2016,2986,1000,normal
2016,3213,1000,normal
2016,3324,1000,normal
2016,3371,60000,especial
2016,3439,1000,normal
2016,3466,1000,normal
2016,3535,1000,normal
2016,3554,1000,normal
2016,3583,1000,normal
2016,3626,1000,normal
2016,3644,1000,normal
2016,3645,1000,normal
2016,3709,1000,normal
2016,3737,1000,normal
2016,3780,1000,normal
2016,3829,1000,normal
2016,3931,1000,normal
2016,3988,1000,normal
2016,4033,1000,normal
2016,4040,1000,normal
2016,4114,1000,normal
2016,4129,1000,normal
2016,4147,1000,normal
2016,4187,1000,normal
2016,4200,1000,normal
2016,4231,1000,normal
2016,4249,1000,normal
2016,4281,1000,normal
2016,4496,1000,normal
2016,4499,1000,normal
2016,4532,1000,normal
2016,4536,1250000,especial
2016,4570,1000,normal
2016,4662,1000,normal
2016,4681,1000,normal
2016,4753,1000,normal
2016,4833,1000,normal
2016,4845,1000,normal
2016,4964,1000,normal
2016,4971,1000,normal
2016,4977,1000,normal
2016,5146,1000,normal
2016,5173,1000,normal
2016,5174,1000,normal
2016,5220,1000,normal
2016,5232,1000,normal
2016,5301,1000,normal
2016,5323,1000,normal
2016,5341,1000,normal
2016,5364,1000,normal
2016,5366,1000,normal
2016,5414,1000,normal
2016,5480,1000,normal
2016,5634,1000,normal
2016,5662,1000,normal
2016,5668,1000,normal
2016,5701,1000,normal
2016,5726,1000,normal
2016,5731,1000,normal
2016,5734,1000,normal
2016,5777,1000,normal
2016,5779,1000,normal
2016,5805,1000,normal
2016,5932,1000,normal
2016,6008,1000,normal
2016,6046,1000,normal
2016,6079,1000,normal
2016,6161,1000,normal
2016,6180,1000,normal
2016,6191,1000,normal
2016,6221,1000,normal
2016,6224,1000,normal
2016,6269,1000,normal
2016,6350,1000,normal
2016,6471,1000,normal
2016,6509,1000,normal
2016,6630,1000,normal
2016,6635,1000,normal
2016,6642,1000,normal
2016,6691,1000,normal
2016,6720,1000,normal
2016,6777,1000,normal
2016,6812,1000,normal
2016,6844,1000,normal
2016,6860,1000,normal
2016,6902,1000,normal
2016,6948,1000,normal
2016,6956,1000,normal
2016,6964,1000,normal
2016,7086,1000,normal
2016,7090,1000,normal
2016,7119,1000,normal
2016,7211,200000,especial
2016,7259,1000,normal
2016,7325,1000,normal
2016,7403,1000,normal
2016,7406,1000,normal
2016,7415,1000,normal
2016,7501,1000,normal
2016,7620,1000,normal
2016,7660,1000,normal
2016,7677,1000,normal
2016,7743,1000,normal
2016,7765,1000,normal
2016,7781,1000,normal
2016,7785,1000,normal
2016,7822,1000,normal
2016,7891,1000,normal
2016,7964,1000,normal
2016,7997,1000,normal
2016,8091,1000,normal
2016,8111,1000,normal
2016,8138,1000,normal
2016,8175,1000,normal
2016,8250,1000,normal
2016,8256,1000,normal
2016,8389,1000,normal
2016,8393,1000,normal
2016,8396,1000,normal
2016,8422,1000,normal
2016,8445,1000,normal
2016,8472,1000,normal
2016,8755,1000,normal
2016,8765,1000,normal
2016,8857,1000,normal
2016,8862,1000,normal
2016,8884,1000,normal
2016,8888,1000,normal
2016,8903,1000,normal
2016,8929,1000,normal
2016,8969,1000,normal
2016,9069,1000,normal
2016,9146,1000,normal
2016,9221,1000,normal
2016,9228,1000,normal
2016,9288,1000,normal
2016,9307,1000,normal
2016,9413,1000,normal
2016,9562,1000,normal
2016,9655,1000,normal
2016,9665,1000,normal
2016,9703,1000,normal
2016,9738,1000,normal
2016,9797,1000,normal
2016,9807,1000,normal
2016,9829,1000,normal
2016,9849,1000,normal
2016,9861,1000,normal
2016,9954,1000,normal
2016,9964,1000,normal
2016,10078,1000,normal
2016,10111,1000,normal
2016,10150,1000,normal
2016,10202,1000,normal
2016,10203,1000,normal
2016,10398,1000,normal
2016,10399,1000,normal
2016,10425,1000,normal
2016,10449,1000,normal
2016,10515,1000,normal
2016,10566,1000,normal
2016,10602,1000,normal
2016,10606,1000,normal
2016,10615,1000,normal
2016,10782,1000,normal
2016,11067,1000,normal
2016,11176,1000,normal
2016,11231,1000,normal
2016,11300,1000,normal
2016,11384,1000,normal
2016,11430,1000,normal
2016,11449,1000,normal
2016,11461,1000,normal
2016,11532,1000,normal
2016,11548,1000,normal
2016,11583,1000,normal
2016,11622,1000,normal
2016,11675,1000,normal
2016,11873,1000,normal
2016,11911,1000,normal
2016,11936,1000,normal
2016,11941,1000,normal
2016,11992,1000,normal
2016,12016,1000,normal
2016,12042,1000,normal
2016,12044,1000,normal
2016,12155,1000,normal
2016,12213,1000,normal
2016,12273,1000,normal
2016,12297,1000,normal
2016,12300,1000,normal
2016,12353,1000,normal
2016,12364,1000,normal
2016,12381,1000,normal
2016,12460,1000,normal
2016,12471,1000,normal
2016,12511,1000,normal
2016,12531,1000,normal
2016,12558,1000,normal
2016,12588,1000,normal
2016,12717,1000,normal
2016,12720,1000,normal
2016,12755,1000,normal
2016,12765,1000,normal
2016,12785,1000,normal
2016,12809,1000,normal
2016,12818,1000,normal
2016,13036,1000,normal
2016,13037,1000,normal
2016,13152,1000,normal
2016,13163,1000,normal
2016,13212,1000,normal
2016,13258,1000,normal
2016,13373,1000,normal
2016,13463,1000,normal
2016,13465,1000,normal
2016,13612,1000,normal
2016,13623,1000,normal
2016,13642,1000,normal
2016,13680,1000,normal
2016,13725,1000,normal
2016,13737,1000,normal
2016,13738,1000,normal
2016,13922,1000,normal
2016,13984,1000,normal
2016,14008,1000,normal
2016,14014,1000,normal
2016,14104,1000,normal
2016,14137,1000,normal
2016,14189,1000,normal
2016,14306,1000,normal
2016,14328,1000,normal
2016,14356,1000,normal
2016,14375,1000,normal
2016,14376,1000,normal
2016,14501,1000,normal
2016,14543,1000,normal
2016,14547,1000,normal
2016,14642,1000,normal
2016,14657,1000,normal
2016,14836,1000,normal
2016,14842,1000,normal
2016,14858,1000,normal
2016,14878,1000,normal
2016,14922,1000,normal
2016,14936,1000,normal
2016,14960,1000,normal
2016,14983,1000,normal
2016,15030,1000,normal
2016,15111,1000,normal
2016,15116,1000,normal
2016,15162,1000,normal
2016,15201,1000,normal
2016,15365,1000,normal
2016,15378,1000,normal
2016,15385,1000,normal
2016,15422,1000,normal
2016,15510,1000,normal
2016,15606,1000,normal
2016,15692,1000,normal
2016,15709,1000,normal
2016,15752,1000,normal
2016,15763,1000,normal
2016,15823,1000,normal
2016,15878,1000,normal
2016,15941,1000,normal
2016,15944,1000,normal
2016,15964,1000,normal
2016,16004,1000,normal
2016,16069,1000,normal
2016,16079,1000,normal
2016,16098,1000,normal
2016,16170,1000,normal
2016,16185,1000,normal
2016,16226,1000,normal
2016,16230,1000,normal
2016,16296,1000,normal
2016,16333,1000,normal
2016,16377,1000,normal
2016,16391,1000,normal
2016,16431,1000,normal
2016,16432,1000,normal
2016,16448,1000,normal
2016,16466,1000,normal
2016,16488,1000,normal
2016,16765,1000,normal
2016,16787,1000,normal
2016,16843,1000,normal
2016,16906,1000,normal
2016,16983,1000,normal
2016,17032,1000,normal
2016,17076,1000,normal
2016,17119,1000,normal
2016,17174,1000,normal
2016,17313,1000,normal
2016,17332,1000,normal
2016,17336,1000,normal
2016,17338,1000,normal
2016,17384,1000,normal
2016,17388,1000,normal
2016,17391,1000,normal
2016,17440,1000,normal
2016,17467,1000,normal
2016,17496,1000,normal
2016,17509,1000,normal
2016,17550,1000,normal
2016,17573,1000,normal
2016,17703,1000,normal
2016,17720,1000,normal
2016,17726,1000,normal
2016,17807,1000,normal
2016,17841,1000,normal
2016,17939,1000,normal
2016,18035,1000,normal
2016,18344,1000,normal
2016,18624,1000,normal
2016,18631,1000,normal
2016,18667,1000,normal
2016,18684,1000,normal
2016,18685,1000,normal
2016,18695,1000,normal
2016,18697,1000,normal
2016,18708,1000,normal
2016,18886,1000,normal
2016,18887,1000,normal
2016,18917,1000,normal
2016,18936,1000,normal
2016,18981,1000,normal
2016,19048,1000,normal
2016,19152,60000,especial
2016,19161,1000,normal
2016,19228,1000,normal
2016,19253,1000,normal
2016,19287,1000,normal
2016,19413,1000,normal
2016,19451,1000,normal
2016,19544,1000,normal
2016,19573,1000,normal
2016,19632,1000,normal
2016,19645,1000,normal
2016,19760,1000,normal
2016,19897,1000,normal
2016,19899,1000,normal
2016,20048,1000,normal
2016,20094,1000,normal
2016,20165,1000,normal
2016,20329,1000,normal
2016,20358,1000,normal
2016,20399,1000,normal
2016,20435,1000,normal
2016,20517,1000,normal
2016,20546,1000,normal
2016,20638,1000,normal
2016,20656,1000,normal
2016,20675,1000,normal
2016,20681,1000,normal
2016,20728,1000,normal
2016,20812,1000,normal
2016,20876,1000,normal
2016,20964,1000,normal
2016,21080,1000,normal
2016,21135,1000,normal
2016,21218,1000,normal
2016,21306,1000,normal
2016,21313,1000,normal
2016,21363,1000,normal
2016,21382,1000,normal
2016,21462,1000,normal
2016,21534,1000,normal
2016,21684,1000,normal
2016,21689,1000,normal
2016,21705,1000,normal
2016,21741,1000,normal
2016,21802,1000,normal
2016,21813,1000,normal
2016,21838,1000,normal
2016,21862,1000,normal
2016,21865,1000,normal
2016,21874,1000,normal
2016,22039,1000,normal
2016,22086,1000,normal
2016,22157,1000,normal
2016,22217,1000,normal
2016,22224,1000,normal
2016,22225,1000,normal
2016,22246,1000,normal
2016,22259,60000,especial
2016,22269,1000,normal
2016,22275,1000,normal
2016,22283,1000,normal
2016,22411,1000,normal
2016,22418,1000,normal
2016,22419,1000,normal
2016,22533,1000,normal
2016,22565,1000,normal
2016,22577,1000,normal
2016,22662,1000,normal
2016,22700,1000,normal
2016,22767,1000,normal
2016,22989,1000,normal
2016,23004,1000,normal
2016,23092,1000,normal
2016,23126,1000,normal
2016,23149,1000,normal
2016,23151,1000,normal
2016,23302,1000,normal
2016,23400,1000,normal
2016,23469,1000,normal
2016,23494,1000,normal
2016,23533,1000,normal
2016,23716,1000,normal
2016,23781,1000,normal
2016,23953,1000,normal
2016,24019,1000,normal
2016,24046,1000,normal
2016,24113,1000,normal
2016,24127,1000,normal
2016,24216,1000,normal
2016,24239,1000,normal
2016,24261,1000,normal
2016,24287,1000,normal
2016,24306,1000,normal
2016,24312,1000,normal
2016,24316,1000,normal
2016,24329,1000,normal
2016,24342,1000,normal
2016,24435,1000,normal
2016,24483,1000,normal
2016,24554,1000,normal
2016,24664,1000,normal
2016,24670,1000,normal
2016,24708,1000,normal
2016,24710,1000,normal
2016,24794,1000,normal
2016,24966,1000,normal
2016,25033,1000,normal
2016,25055,1000,normal
2016,25148,1000,normal
2016,25216,1000,normal
2016,25296,1000,normal
2016,25480,1000,normal
2016,25514,1000,normal
2016,25515,1000,normal
2016,25567,1000,normal
2016,25612,1000,normal
2016,25884,1000,normal
2016,25890,1000,normal
2016,26105,1000,normal
2016,26153,1000,normal
2016,26280,1000,normal
2016,26287,1000,normal
2016,26402,1000,normal
2016,26515,1000,normal
2016,26546,1000,normal
2016,26589,1000,normal
2016,26649,1000,normal
2016,26799,1000,normal
2016,26952,1000,normal
2016,26993,1000,normal
2016,27048,1000,normal
2016,27166,1000,normal
2016,27194,1000,normal
2016,27259,1000,normal
2016,27292,1000,normal
2016,27296,1000,normal
2016,27297,1000,normal
2016,27495,1000,normal
2016,27506,1000,normal
2016,27519,1000,normal
2016,27570,1000,normal
2016,27611,1000,normal
2016,27635,1000,normal
2016,27713,1000,normal
2016,27818,1000,normal
2016,27861,1000,normal
2016,27868,1000,normal
2016,27903,1000,normal
2016,27961,1000,normal
2016,28033,1000,normal
2016,28038,1000,normal
2016,28060,1000,normal
2016,28129,1000,normal
2016,28170,1000,normal
2016,28209,1000,normal
2016,28283,1000,normal
2016,28310,1000,normal
2016,28359,1000,normal
2016,28527,1000,normal
2016,28546,1000,normal
2016,28551,1000,normal
2016,28557,1000,normal
2016,28642,1000,normal
2016,28762,1000,normal
2016,28793,1000,normal
2016,28802,1000,normal
2016,28804,1000,normal
2016,28833,1000,normal
2016,28891,1000,normal
2016,28933,1000,normal
2016,28966,1000,normal
2016,29152,1000,normal
2016,29179,1000,normal
2016,29180,1000,normal
2016,29231,1000,normal
2016,29280,1000,normal
2016,29312,1000,normal
2016,29336,1000,normal
2016,29361,1000,normal
2016,29544,1000,normal
2016,29567,1000,normal
2016,29645,1000,normal
2016,29674,1000,normal
2016,29759,1000,normal
2016,29838,1000,normal
2016,29846,1000,normal
2016,29906,1000,normal
2016,29918,1000,normal
2016,29937,1000,normal
2016,29974,1000,normal
2016,30011,1000,normal
2016,30018,1000,normal
2016,30097,1000,normal
2016,30127,1000,normal
2016,30228,1000,normal
2016,30347,1000,normal
2016,30378,1000,normal
2016,30588,1000,normal
2016,30602,1000,normal
2016,30605,1000,normal
2016,30648,1000,normal
2016,30695,1000,normal
2016,30707,1000,normal
2016,30914,1000,normal
2016,30997,1000,normal
2016,31042,1000,normal
2016,31091,1000,normal
2016,31180,1000,normal
2016,31185,1000,normal
2016,31226,1000,normal
2016,31326,1000,normal
2016,31410,1000,normal
2016,31564,1000,normal
2016,31601,1000,normal
2016,31619,1000,normal
2016,31745,1000,normal
2016,31790,1000,normal
2016,31811,1000,normal
2016,31823,1000,normal
2016,31854,1000,normal
2016,31929,1000,normal
2016,31993,1000,normal
2016,32039,1000,normal
2016,32054,1000,normal
2016,32105,1000,normal
2016,32174,1000,normal
2016,32214,1000,normal
2016,32314,1000,normal
2016,32374,1000,normal
2016,32384,1000,normal
2016,32388,1000,normal
2016,32402,1000,normal
2016,32532,1000,normal
2016,32609,1000,normal
2016,32647,1000,normal
2016,32763,1000,normal
2016,32773,1000,normal
2016,32790,1000,normal
2016,32860,1000,normal
2016,32893,1000,normal
2016,32999,1000,normal
2016,33053,1000,normal
2016,33096,1000,normal
2016,33103,1000,normal
2016,33106,1000,normal
2016,33122,1000,normal
2016,33168,1000,normal
2016,33181,1000,normal
2016,33249,1000,normal
2016,33251,1000,normal
2016,33266,1000,normal
2016,33268,1000,normal
2016,33417,1000,normal
2016,33603,1000,normal
2016,33687,1000,normal
2016,33705,1000,normal
2016,33782,1000,normal
2016,33859,1000,normal
2016,33862,1000,normal
2016,33913,1000,normal
2016,33920,1000,normal
2016,33978,1000,normal
2016,34019,1000,normal
2016,34046,1000,normal
2016,34125,1000,normal
2016,34205,1000,normal
2016,34214,1000,normal
2016,34223,1000,normal
2016,34475,1000,normal
2016,34580,1000,normal
2016,34611,1000,normal
2016,34622,1000,normal
2016,34641,1000,normal
